,prompt,region,object,img_id,geode_df_path
19160,tooth paste,,tooth paste,19160,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/toothpaste toothpowder in the Americas__95299.png
19161,tooth paste,,tooth paste,19161,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/toothpaste toothpowder in the Americas__95300.png
19162,tooth paste,,tooth paste,19162,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/toothpaste toothpowder in the Americas__95301.png
19163,tooth paste,,tooth paste,19163,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/toothpaste toothpowder in the Americas__95302.png
19164,tooth paste,,tooth paste,19164,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/toothpaste toothpowder in the Americas__95303.png
19165,tooth paste,,tooth paste,19165,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/toothpaste toothpowder in the Americas__95304.png
19166,tooth paste,,tooth paste,19166,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/toothpaste toothpowder in the Americas__95305.png
19167,tooth paste,,tooth paste,19167,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/toothpaste toothpowder in the Americas__95306.png
19168,tooth paste,,tooth paste,19168,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/toothpaste toothpowder in the Americas__95307.png
19169,tooth paste,,tooth paste,19169,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/toothpaste toothpowder in the Americas__95308.png
19170,tooth paste,,tooth paste,19170,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/toothpaste toothpowder in the Americas__95309.png
19171,tooth paste,,tooth paste,19171,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/toothpaste toothpowder in the Americas__95310.png
19172,tooth paste,,tooth paste,19172,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/toothpaste toothpowder in the Americas__95311.png
19173,tooth paste,,tooth paste,19173,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/toothpaste toothpowder in the Americas__95312.png
19174,tooth paste,,tooth paste,19174,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/toothpaste toothpowder in the Americas__95313.png
19175,tooth paste,,tooth paste,19175,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/toothpaste toothpowder in the Americas__95314.png
19176,tooth paste,,tooth paste,19176,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/toothpaste toothpowder in the Americas__95315.png
19177,tooth paste,,tooth paste,19177,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/toothpaste toothpowder in the Americas__95316.png
19178,tooth paste,,tooth paste,19178,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/toothpaste toothpowder in the Americas__95317.png
19179,tooth paste,,tooth paste,19179,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/toothpaste toothpowder in the Americas__95318.png
19180,tooth paste,,tooth paste,19180,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/toothpaste toothpowder in the Americas__95319.png
19181,tooth paste,,tooth paste,19181,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/toothpaste toothpowder in the Americas__95320.png
19182,tooth paste,,tooth paste,19182,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/toothpaste toothpowder in the Americas__95321.png
19183,tooth paste,,tooth paste,19183,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/toothpaste toothpowder in the Americas__95322.png
19184,tooth paste,,tooth paste,19184,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/toothpaste toothpowder in the Americas__95323.png
19185,tooth paste,,tooth paste,19185,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/toothpaste toothpowder in the Americas__95324.png
19186,tooth paste,,tooth paste,19186,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/toothpaste toothpowder in the Americas__95325.png
19187,tooth paste,,tooth paste,19187,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/toothpaste toothpowder in the Americas__95326.png
19188,tooth paste,,tooth paste,19188,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/toothpaste toothpowder in the Americas__95327.png
19189,tooth paste,,tooth paste,19189,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/toothpaste toothpowder in the Americas__95328.png
19190,tooth paste,,tooth paste,19190,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/toothpaste toothpowder in the Americas__95329.png
19191,tooth paste,,tooth paste,19191,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/toothpaste toothpowder in the Americas__95330.png
19192,tooth paste,,tooth paste,19192,
19193,tooth paste,,tooth paste,19193,
19194,tooth paste,,tooth paste,19194,
19195,tooth paste,,tooth paste,19195,
19196,tooth paste,,tooth paste,19196,
19197,tooth paste,,tooth paste,19197,
19198,tooth paste,,tooth paste,19198,
19199,tooth paste,,tooth paste,19199,
19200,tooth paste,,tooth paste,19200,
19201,tooth paste,,tooth paste,19201,
19202,tooth paste,,tooth paste,19202,
19203,tooth paste,,tooth paste,19203,
19204,tooth paste,,tooth paste,19204,
19205,tooth paste,,tooth paste,19205,
19206,tooth paste,,tooth paste,19206,
19207,tooth paste,,tooth paste,19207,
19208,tooth paste,,tooth paste,19208,
19209,tooth paste,,tooth paste,19209,
19210,tooth paste,,tooth paste,19210,
19211,tooth paste,,tooth paste,19211,
19212,tooth paste,,tooth paste,19212,
19213,tooth paste,,tooth paste,19213,
19214,tooth paste,,tooth paste,19214,
19215,tooth paste,,tooth paste,19215,
19216,tooth paste,,tooth paste,19216,
19217,tooth paste,,tooth paste,19217,
19218,tooth paste,,tooth paste,19218,
19219,tooth paste,,tooth paste,19219,
19220,tooth paste,,tooth paste,19220,
19221,tooth paste,,tooth paste,19221,
19222,tooth paste,,tooth paste,19222,
19223,tooth paste,,tooth paste,19223,
19224,tooth paste,,tooth paste,19224,
19225,tooth paste,,tooth paste,19225,
19226,tooth paste,,tooth paste,19226,
19227,tooth paste,,tooth paste,19227,
19228,tooth paste,,tooth paste,19228,
19229,tooth paste,,tooth paste,19229,
19230,tooth paste,,tooth paste,19230,
19231,tooth paste,,tooth paste,19231,
19232,tooth paste,,tooth paste,19232,
19233,tooth paste,,tooth paste,19233,
19234,tooth paste,,tooth paste,19234,
19235,tooth paste,,tooth paste,19235,
19236,tooth paste,,tooth paste,19236,
19237,tooth paste,,tooth paste,19237,
19238,tooth paste,,tooth paste,19238,
19239,tooth paste,,tooth paste,19239,
19240,tooth paste,,tooth paste,19240,
19241,tooth paste,,tooth paste,19241,
19242,tooth paste,,tooth paste,19242,
19243,tooth paste,,tooth paste,19243,
19244,tooth paste,,tooth paste,19244,
19245,tooth paste,,tooth paste,19245,
19246,tooth paste,,tooth paste,19246,
19247,tooth paste,,tooth paste,19247,
19248,tooth paste,,tooth paste,19248,
19249,tooth paste,,tooth paste,19249,
19250,tooth paste,,tooth paste,19250,
19251,tooth paste,,tooth paste,19251,
19252,tooth paste,,tooth paste,19252,
19253,tooth paste,,tooth paste,19253,
19254,tooth paste,,tooth paste,19254,
19255,tooth paste,,tooth paste,19255,
19256,tooth paste,,tooth paste,19256,
19257,tooth paste,,tooth paste,19257,
19258,tooth paste,,tooth paste,19258,
19259,tooth paste,,tooth paste,19259,
19260,tooth paste,,tooth paste,19260,
19261,tooth paste,,tooth paste,19261,
19262,tooth paste,,tooth paste,19262,
19263,tooth paste,,tooth paste,19263,
19264,tooth paste,,tooth paste,19264,
19265,tooth paste,,tooth paste,19265,
19266,tooth paste,,tooth paste,19266,
19267,tooth paste,,tooth paste,19267,
19268,tooth paste,,tooth paste,19268,
19269,tooth paste,,tooth paste,19269,
19270,tooth paste,,tooth paste,19270,
19271,tooth paste,,tooth paste,19271,
19272,tooth paste,,tooth paste,19272,
19273,tooth paste,,tooth paste,19273,
19274,tooth paste,,tooth paste,19274,
19275,tooth paste,,tooth paste,19275,
19276,tooth paste,,tooth paste,19276,
19277,tooth paste,,tooth paste,19277,
19278,tooth paste,,tooth paste,19278,
19279,tooth paste,,tooth paste,19279,
19280,tooth paste,,tooth paste,19280,
19281,tooth paste,,tooth paste,19281,
19282,tooth paste,,tooth paste,19282,
19283,tooth paste,,tooth paste,19283,
19284,tooth paste,,tooth paste,19284,
19285,tooth paste,,tooth paste,19285,
19286,tooth paste,,tooth paste,19286,
19287,tooth paste,,tooth paste,19287,
19288,tooth paste,,tooth paste,19288,
19289,tooth paste,,tooth paste,19289,
19290,tooth paste,,tooth paste,19290,
19291,tooth paste,,tooth paste,19291,
19292,tooth paste,,tooth paste,19292,
19293,tooth paste,,tooth paste,19293,
19294,tooth paste,,tooth paste,19294,
19295,tooth paste,,tooth paste,19295,
19296,tooth paste,,tooth paste,19296,
19297,tooth paste,,tooth paste,19297,
19298,tooth paste,,tooth paste,19298,
19299,tooth paste,,tooth paste,19299,
19300,tooth paste,,tooth paste,19300,
19301,tooth paste,,tooth paste,19301,
19302,tooth paste,,tooth paste,19302,
19303,tooth paste,,tooth paste,19303,
19304,tooth paste,,tooth paste,19304,
19305,tooth paste,,tooth paste,19305,
19306,tooth paste,,tooth paste,19306,
19307,tooth paste,,tooth paste,19307,
19308,tooth paste,,tooth paste,19308,
19309,tooth paste,,tooth paste,19309,
19310,tooth paste,,tooth paste,19310,
19311,tooth paste,,tooth paste,19311,
19312,tooth paste,,tooth paste,19312,
19313,tooth paste,,tooth paste,19313,
19314,tooth paste,,tooth paste,19314,
19315,tooth paste,,tooth paste,19315,
19316,tooth paste,,tooth paste,19316,
19317,tooth paste,,tooth paste,19317,
19318,tooth paste,,tooth paste,19318,
19319,tooth paste,,tooth paste,19319,
19320,tooth paste,,tooth paste,19320,
19321,tooth paste,,tooth paste,19321,
19322,tooth paste,,tooth paste,19322,
19323,cleaning equipment,,cleaning equipment,19323,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Europe__64663.png
19324,cleaning equipment,,cleaning equipment,19324,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Europe__64664.png
19325,cleaning equipment,,cleaning equipment,19325,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Europe__64665.png
19326,cleaning equipment,,cleaning equipment,19326,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Europe__64666.png
19327,cleaning equipment,,cleaning equipment,19327,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Europe__64667.png
19328,cleaning equipment,,cleaning equipment,19328,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Europe__64668.png
19329,cleaning equipment,,cleaning equipment,19329,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Europe__64669.png
19330,cleaning equipment,,cleaning equipment,19330,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Europe__64670.png
19331,cleaning equipment,,cleaning equipment,19331,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Europe__64671.png
19332,cleaning equipment,,cleaning equipment,19332,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Europe__64672.png
19333,cleaning equipment,,cleaning equipment,19333,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Europe__64673.png
19334,cleaning equipment,,cleaning equipment,19334,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Europe__64674.png
19335,cleaning equipment,,cleaning equipment,19335,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Europe__64675.png
19336,cleaning equipment,,cleaning equipment,19336,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Europe__64676.png
19337,cleaning equipment,,cleaning equipment,19337,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Europe__64677.png
19338,cleaning equipment,,cleaning equipment,19338,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Europe__64678.png
19339,cleaning equipment,,cleaning equipment,19339,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Europe__64679.png
19340,cleaning equipment,,cleaning equipment,19340,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65026.png
19341,cleaning equipment,,cleaning equipment,19341,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65027.png
19342,cleaning equipment,,cleaning equipment,19342,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65028.png
19343,cleaning equipment,,cleaning equipment,19343,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65029.png
19344,cleaning equipment,,cleaning equipment,19344,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65030.png
19345,cleaning equipment,,cleaning equipment,19345,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65031.png
19346,cleaning equipment,,cleaning equipment,19346,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65032.png
19347,cleaning equipment,,cleaning equipment,19347,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65033.png
19348,cleaning equipment,,cleaning equipment,19348,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65034.png
19349,cleaning equipment,,cleaning equipment,19349,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65035.png
19350,cleaning equipment,,cleaning equipment,19350,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65036.png
19351,cleaning equipment,,cleaning equipment,19351,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65037.png
19352,cleaning equipment,,cleaning equipment,19352,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65038.png
19353,cleaning equipment,,cleaning equipment,19353,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65039.png
19354,cleaning equipment,,cleaning equipment,19354,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65040.png
19355,cleaning equipment,,cleaning equipment,19355,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65041.png
19356,cleaning equipment,,cleaning equipment,19356,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65042.png
19357,cleaning equipment,,cleaning equipment,19357,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65043.png
19358,cleaning equipment,,cleaning equipment,19358,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65044.png
19359,cleaning equipment,,cleaning equipment,19359,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65045.png
19360,cleaning equipment,,cleaning equipment,19360,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65046.png
19361,cleaning equipment,,cleaning equipment,19361,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65047.png
19362,cleaning equipment,,cleaning equipment,19362,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65048.png
19363,cleaning equipment,,cleaning equipment,19363,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65049.png
19364,cleaning equipment,,cleaning equipment,19364,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65050.png
19365,cleaning equipment,,cleaning equipment,19365,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65051.png
19366,cleaning equipment,,cleaning equipment,19366,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65052.png
19367,cleaning equipment,,cleaning equipment,19367,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65053.png
19368,cleaning equipment,,cleaning equipment,19368,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65054.png
19369,cleaning equipment,,cleaning equipment,19369,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65055.png
19370,cleaning equipment,,cleaning equipment,19370,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65056.png
19371,cleaning equipment,,cleaning equipment,19371,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65057.png
19372,cleaning equipment,,cleaning equipment,19372,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65058.png
19373,cleaning equipment,,cleaning equipment,19373,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65059.png
19374,cleaning equipment,,cleaning equipment,19374,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65060.png
19375,cleaning equipment,,cleaning equipment,19375,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65061.png
19376,cleaning equipment,,cleaning equipment,19376,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65062.png
19377,cleaning equipment,,cleaning equipment,19377,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65063.png
19378,cleaning equipment,,cleaning equipment,19378,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65064.png
19379,cleaning equipment,,cleaning equipment,19379,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65065.png
19380,cleaning equipment,,cleaning equipment,19380,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65066.png
19381,cleaning equipment,,cleaning equipment,19381,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65067.png
19382,cleaning equipment,,cleaning equipment,19382,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65068.png
19383,cleaning equipment,,cleaning equipment,19383,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65069.png
19384,cleaning equipment,,cleaning equipment,19384,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65070.png
19385,cleaning equipment,,cleaning equipment,19385,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65071.png
19386,cleaning equipment,,cleaning equipment,19386,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65072.png
19387,cleaning equipment,,cleaning equipment,19387,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65073.png
19388,cleaning equipment,,cleaning equipment,19388,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65074.png
19389,cleaning equipment,,cleaning equipment,19389,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65075.png
19390,cleaning equipment,,cleaning equipment,19390,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65076.png
19391,cleaning equipment,,cleaning equipment,19391,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65077.png
19392,cleaning equipment,,cleaning equipment,19392,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in Africa__65078.png
19393,cleaning equipment,,cleaning equipment,19393,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in the Americas__65301.png
19394,cleaning equipment,,cleaning equipment,19394,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in the Americas__65302.png
19395,cleaning equipment,,cleaning equipment,19395,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in the Americas__65303.png
19396,cleaning equipment,,cleaning equipment,19396,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in the Americas__65304.png
19397,cleaning equipment,,cleaning equipment,19397,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in the Americas__65305.png
19398,cleaning equipment,,cleaning equipment,19398,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in the Americas__65306.png
19399,cleaning equipment,,cleaning equipment,19399,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in the Americas__65307.png
19400,cleaning equipment,,cleaning equipment,19400,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in the Americas__65308.png
19401,cleaning equipment,,cleaning equipment,19401,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in the Americas__65309.png
19402,cleaning equipment,,cleaning equipment,19402,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in the Americas__65310.png
19403,cleaning equipment,,cleaning equipment,19403,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in the Americas__65311.png
19404,cleaning equipment,,cleaning equipment,19404,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in the Americas__65312.png
19405,cleaning equipment,,cleaning equipment,19405,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in the Americas__65313.png
19406,cleaning equipment,,cleaning equipment,19406,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in the Americas__65314.png
19407,cleaning equipment,,cleaning equipment,19407,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in the Americas__65315.png
19408,cleaning equipment,,cleaning equipment,19408,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in the Americas__65316.png
19409,cleaning equipment,,cleaning equipment,19409,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in the Americas__65317.png
19410,cleaning equipment,,cleaning equipment,19410,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in the Americas__65318.png
19411,cleaning equipment,,cleaning equipment,19411,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in the Americas__65319.png
19412,cleaning equipment,,cleaning equipment,19412,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in the Americas__65320.png
19413,cleaning equipment,,cleaning equipment,19413,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in the Americas__65321.png
19414,cleaning equipment,,cleaning equipment,19414,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in the Americas__65322.png
19415,cleaning equipment,,cleaning equipment,19415,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in the Americas__65323.png
19416,cleaning equipment,,cleaning equipment,19416,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in the Americas__65324.png
19417,cleaning equipment,,cleaning equipment,19417,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in the Americas__65325.png
19418,cleaning equipment,,cleaning equipment,19418,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in the Americas__65326.png
19419,cleaning equipment,,cleaning equipment,19419,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cleaning equipment in the Americas__65327.png
19420,cleaning equipment,,cleaning equipment,19420,
19421,cleaning equipment,,cleaning equipment,19421,
19422,cleaning equipment,,cleaning equipment,19422,
19423,cleaning equipment,,cleaning equipment,19423,
19424,cleaning equipment,,cleaning equipment,19424,
19425,cleaning equipment,,cleaning equipment,19425,
19426,cleaning equipment,,cleaning equipment,19426,
19427,cleaning equipment,,cleaning equipment,19427,
19428,cleaning equipment,,cleaning equipment,19428,
19429,cleaning equipment,,cleaning equipment,19429,
19430,cleaning equipment,,cleaning equipment,19430,
19431,cleaning equipment,,cleaning equipment,19431,
19432,cleaning equipment,,cleaning equipment,19432,
19433,cleaning equipment,,cleaning equipment,19433,
19434,cleaning equipment,,cleaning equipment,19434,
19435,cleaning equipment,,cleaning equipment,19435,
19436,cleaning equipment,,cleaning equipment,19436,
19437,cleaning equipment,,cleaning equipment,19437,
19438,cleaning equipment,,cleaning equipment,19438,
19439,cleaning equipment,,cleaning equipment,19439,
19440,cleaning equipment,,cleaning equipment,19440,
19441,cleaning equipment,,cleaning equipment,19441,
19442,cleaning equipment,,cleaning equipment,19442,
19443,cleaning equipment,,cleaning equipment,19443,
19444,cleaning equipment,,cleaning equipment,19444,
19445,cleaning equipment,,cleaning equipment,19445,
19446,cleaning equipment,,cleaning equipment,19446,
19447,cleaning equipment,,cleaning equipment,19447,
19448,cleaning equipment,,cleaning equipment,19448,
19449,cleaning equipment,,cleaning equipment,19449,
19450,cleaning equipment,,cleaning equipment,19450,
19451,cleaning equipment,,cleaning equipment,19451,
19452,cleaning equipment,,cleaning equipment,19452,
19453,cleaning equipment,,cleaning equipment,19453,
19454,cleaning equipment,,cleaning equipment,19454,
19455,cleaning equipment,,cleaning equipment,19455,
19456,cleaning equipment,,cleaning equipment,19456,
19457,cleaning equipment,,cleaning equipment,19457,
19458,cleaning equipment,,cleaning equipment,19458,
19459,cleaning equipment,,cleaning equipment,19459,
19460,cleaning equipment,,cleaning equipment,19460,
19461,cleaning equipment,,cleaning equipment,19461,
19462,cleaning equipment,,cleaning equipment,19462,
19463,cleaning equipment,,cleaning equipment,19463,
19464,cleaning equipment,,cleaning equipment,19464,
19465,cleaning equipment,,cleaning equipment,19465,
19466,cleaning equipment,,cleaning equipment,19466,
