,img_path,object,region,annotator_id,annotator_loc,annotation_result
3363,SouthEastAsia_Thailand_Thailand_plate_of_food_51740.jpg,plate_of_food,SouthEastAsia,9,Europe,"{'match': 'ym', 'obj': ['sea'], 'geo': ['na']}"
3364,Europe_Portugal_Portugal_car_18672.jpg,car,Europe,12,Africa,"{'match': 'ym', 'obj': ['af', 'eu'], 'geo': ['eu']}"
3365,Europe_Portugal_Portugal_car_18672.jpg,car,Europe,27,Europe,"{'match': 'ym', 'obj': ['af', 'sea', 'eu'], 'geo': ['eu', 'sea']}"
3366,Europe_Portugal_Portugal_car_18672.jpg,car,Europe,1,SouthEastAsia,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
3367,SouthEastAsia_Indonesia_Indonesia_plate_of_food_51727.jpg,plate_of_food,SouthEastAsia,16,Africa,"{'match': 'ym', 'obj': ['af'], 'geo': ['af']}"
3368,SouthEastAsia_Indonesia_Indonesia_plate_of_food_51727.jpg,plate_of_food,SouthEastAsia,39,SouthEastAsia,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
3369,SouthEastAsia_Indonesia_Indonesia_plate_of_food_51727.jpg,plate_of_food,SouthEastAsia,40,Europe,"{'match': 'ym', 'obj': ['af', 'sea'], 'geo': ['af', 'sea']}"
3370,Africa_Egypt_Egypt_plate_of_food_51325.jpg,plate_of_food,Africa,0,Africa,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
3371,Africa_Egypt_Egypt_plate_of_food_51325.jpg,plate_of_food,Africa,1,SouthEastAsia,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
3372,Africa_Egypt_Egypt_plate_of_food_51325.jpg,plate_of_food,Africa,40,Europe,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea', 'eu', 'af']}"
3373,Europe_Spain_Spain_storefront_22405.jpg,storefront,Europe,10,SouthEastAsia,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
3374,Europe_Spain_Spain_storefront_22405.jpg,storefront,Europe,27,Europe,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
3375,Europe_Spain_Spain_storefront_22405.jpg,storefront,Europe,16,Africa,"{'match': 'ym', 'obj': ['eu', 'af'], 'geo': ['eu']}"
3376,SouthEastAsia_Philippines_Philippines_storefront_48346.jpg,storefront,SouthEastAsia,10,SouthEastAsia,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
3377,SouthEastAsia_Philippines_Philippines_storefront_48346.jpg,storefront,SouthEastAsia,27,Europe,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
3378,SouthEastAsia_Philippines_Philippines_storefront_48346.jpg,storefront,SouthEastAsia,12,Africa,"{'match': 'ym', 'obj': ['af', 'sea'], 'geo': ['af', 'sea']}"
3379,Africa_Nigeria_Nigeria_plate_of_food_51415.jpg,plate_of_food,Africa,16,Africa,"{'match': 'ym', 'obj': ['af'], 'geo': ['af']}"
3380,Africa_Nigeria_Nigeria_plate_of_food_51415.jpg,plate_of_food,Africa,31,SouthEastAsia,"{'match': 'ym', 'obj': ['af'], 'geo': ['af']}"
3381,Africa_Nigeria_Nigeria_plate_of_food_51415.jpg,plate_of_food,Africa,7,Europe,"{'match': 'ym', 'obj': ['af', 'sea'], 'geo': ['sea']}"
3382,Africa_South_Africa_South_Africa_dog_45191.jpg,dog,Africa,20,Africa,"{'match': 'ym', 'obj': ['af'], 'geo': ['af']}"
3383,Africa_South_Africa_South_Africa_dog_45191.jpg,dog,Africa,33,Europe,"{'match': 'ym', 'geo': ['sea', 'eu', 'af', 'na'], 'obj': ['eu', 'sea', 'af']}"
3384,Africa_South_Africa_South_Africa_dog_45191.jpg,dog,Africa,8,SouthEastAsia,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
3385,Europe_Spain_Spain_dog_45184.jpg,dog,Europe,0,Africa,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
3386,Europe_Spain_Spain_dog_45184.jpg,dog,Europe,40,Europe,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu', 'sea']}"
3387,Europe_Spain_Spain_dog_45184.jpg,dog,Europe,1,SouthEastAsia,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
3388,Europe_Italy_Italy_plate_of_food_8394.jpg,plate_of_food,Europe,23,Africa,"{'match': 'ym', 'obj': ['eu', 'sea'], 'geo': ['af', 'eu', 'sea']}"
3389,Europe_Italy_Italy_plate_of_food_8394.jpg,plate_of_food,Europe,31,SouthEastAsia,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu', 'sea']}"
3390,Europe_Italy_Italy_plate_of_food_8394.jpg,plate_of_food,Europe,29,Europe,"{'match': 'ym', 'obj': ['af'], 'geo': ['af']}"
3391,Europe_Spain_Spain_car_18267.jpg,car,Europe,14,Africa,"{'match': 'ym', 'obj': ['af', 'eu'], 'geo': ['eu', 'af']}"
3392,Europe_Spain_Spain_car_18267.jpg,car,Europe,27,Europe,"{'match': 'ym', 'obj': ['eu', 'sea'], 'geo': ['eu']}"
3393,Europe_Spain_Spain_car_18267.jpg,car,Europe,1,SouthEastAsia,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
3394,Europe_Spain_Spain_car_18857.jpg,car,Europe,14,Africa,"{'match': 'ym', 'obj': ['af', 'eu'], 'geo': ['af']}"
3395,Europe_Spain_Spain_car_18857.jpg,car,Europe,27,Europe,"{'match': 'ym', 'obj': ['eu', 'sea'], 'geo': ['sea', 'af']}"
3396,Europe_Spain_Spain_car_18857.jpg,car,Europe,1,SouthEastAsia,"{'match': 'ym', 'obj': ['eu', 'sea'], 'geo': ['eu', 'sea']}"
3397,Africa_Nigeria_Nigeria_cooking_pot_9986.jpg,cooking_pot,Africa,13,SouthEastAsia,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
3398,Africa_Nigeria_Nigeria_cooking_pot_9986.jpg,cooking_pot,Africa,16,Africa,"{'match': 'ym', 'obj': ['af'], 'geo': ['af']}"
3399,Africa_Nigeria_Nigeria_cooking_pot_9986.jpg,cooking_pot,Africa,15,Europe,"{'match': 'ym', 'obj': ['eu', 'sea', 'af'], 'geo': ['af']}"
3400,Africa_South_Africa_South_Africa_plate_of_food_49758.jpg,plate_of_food,Africa,0,Africa,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
3401,Africa_South_Africa_South_Africa_plate_of_food_49758.jpg,plate_of_food,Africa,32,SouthEastAsia,"{'match': 'ym', 'obj': ['eu', 'sea'], 'geo': ['eu', 'sea']}"
3402,Africa_South_Africa_South_Africa_plate_of_food_49758.jpg,plate_of_food,Africa,26,Europe,"{'match': 'ym', 'geo': ['na'], 'obj': ['eu']}"
3403,Europe_Spain_Spain_plate_of_food_32463.jpg,plate_of_food,Europe,0,Africa,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
3404,Europe_Spain_Spain_plate_of_food_32463.jpg,plate_of_food,Europe,1,SouthEastAsia,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
3405,Europe_Spain_Spain_plate_of_food_32463.jpg,plate_of_food,Europe,2,Europe,"{'match': 'ym', 'obj': ['af'], 'geo': ['eu']}"
3406,SouthEastAsia_Philippines_Philippines_bag_23255.jpg,bag,SouthEastAsia,1,SouthEastAsia,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
3407,SouthEastAsia_Philippines_Philippines_bag_23255.jpg,bag,SouthEastAsia,3,Europe,"{'match': 'ym', 'obj': ['eu'], 'geo': ['na']}"
3408,SouthEastAsia_Philippines_Philippines_bag_23255.jpg,bag,SouthEastAsia,4,Africa,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
3409,Africa_Nigeria_Nigeria_cooking_pot_9985.jpg,cooking_pot,Africa,25,SouthEastAsia,"{'match': 'ym', 'obj': ['af'], 'geo': ['af']}"
3410,Africa_Nigeria_Nigeria_cooking_pot_9985.jpg,cooking_pot,Africa,14,Africa,"{'geo': ['af'], 'obj': ['af', 'sea'], 'match': 'ym'}"
3411,Africa_Nigeria_Nigeria_cooking_pot_9985.jpg,cooking_pot,Africa,15,Europe,"{'match': 'ym', 'obj': ['af', 'eu', 'sea'], 'geo': ['na']}"
3412,Africa_South_Africa_South_Africa_dog_45200.jpg,dog,Africa,0,Africa,"{'match': 'ym', 'obj': ['af'], 'geo': ['af']}"
3413,Africa_South_Africa_South_Africa_dog_45200.jpg,dog,Africa,2,Europe,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
3414,Africa_South_Africa_South_Africa_dog_45200.jpg,dog,Africa,1,SouthEastAsia,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu', 'sea', 'af']}"
3415,Europe_United_Kingdom_United_Kingdom_dog_45228.jpg,dog,Europe,37,Africa,"{'match': 'ym', 'obj': ['af', 'eu', 'sea'], 'geo': ['af', 'sea']}"
3416,Europe_United_Kingdom_United_Kingdom_dog_45228.jpg,dog,Europe,7,Europe,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
3417,Europe_United_Kingdom_United_Kingdom_dog_45228.jpg,dog,Europe,6,SouthEastAsia,"{'match': 'ym', 'obj': ['af'], 'geo': ['af']}"
3418,SouthEastAsia_Indonesia_Indonesia_car_19006.jpg,car,SouthEastAsia,16,Africa,"{'match': 'ym', 'obj': ['af', 'eu'], 'geo': ['na']}"
3419,SouthEastAsia_Indonesia_Indonesia_car_19006.jpg,car,SouthEastAsia,41,Europe,"{'match': 'ym', 'obj': ['sea', 'eu', 'af'], 'geo': ['na']}"
3420,SouthEastAsia_Indonesia_Indonesia_car_19006.jpg,car,SouthEastAsia,1,SouthEastAsia,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
3421,Europe_Italy_Italy_dog_54333.jpg,dog,Europe,20,Africa,"{'match': 'ym', 'obj': ['af', 'eu'], 'geo': ['sea', 'eu']}"
3422,Europe_Italy_Italy_dog_54333.jpg,dog,Europe,2,Europe,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
3423,Europe_Italy_Italy_dog_54333.jpg,dog,Europe,1,SouthEastAsia,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
3424,SouthEastAsia_Thailand_Thailand_cooking_pot_34114.jpg,cooking_pot,SouthEastAsia,28,SouthEastAsia,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
3425,SouthEastAsia_Thailand_Thailand_cooking_pot_34114.jpg,cooking_pot,SouthEastAsia,14,Africa,"{'match': 'ym', 'obj': ['eu', 'sea'], 'geo': ['na']}"
3426,SouthEastAsia_Thailand_Thailand_cooking_pot_34114.jpg,cooking_pot,SouthEastAsia,9,Europe,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
3427,Africa_South_Africa_South_Africa_bag_843.jpg,bag,Africa,1,SouthEastAsia,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
3428,Africa_South_Africa_South_Africa_bag_843.jpg,bag,Africa,11,Europe,"{'geo': ['na'], 'obj': ['eu', 'sea'], 'match': 'ym'}"
3429,Africa_South_Africa_South_Africa_bag_843.jpg,bag,Africa,35,Africa,"{'match': 'ym', 'obj': ['eu'], 'geo': ['af']}"
3430,Europe_Spain_Spain_bag_23402.jpg,bag,Europe,1,SouthEastAsia,"{'match': 'ym', 'obj': ['eu', 'sea'], 'geo': ['eu', 'sea']}"
3431,Europe_Spain_Spain_bag_23402.jpg,bag,Europe,2,Europe,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
3432,Europe_Spain_Spain_bag_23402.jpg,bag,Europe,4,Africa,"{'match': 'ym', 'obj': ['na'], 'geo': ['na']}"
3433,Africa_Nigeria_Nigeria_storefront_56052.jpg,storefront,Africa,32,SouthEastAsia,"{'match': 'nm', 'geo': ['af', 'eu', 'sea']}"
3434,Africa_Nigeria_Nigeria_storefront_56052.jpg,storefront,Africa,9,Europe,"{'match': 'ym', 'obj': ['eu', 'sea'], 'geo': ['eu', 'sea']}"
3435,Africa_Nigeria_Nigeria_storefront_56052.jpg,storefront,Africa,24,Africa,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
3436,Europe_Spain_Spain_plate_of_food_32078.jpg,plate_of_food,Europe,14,Africa,"{'match': 'ym', 'obj': ['sea', 'eu'], 'geo': ['na']}"
3437,Europe_Spain_Spain_plate_of_food_32078.jpg,plate_of_food,Europe,32,SouthEastAsia,"{'match': 'ym', 'obj': ['af', 'sea'], 'geo': ['sea']}"
3438,Europe_Spain_Spain_plate_of_food_32078.jpg,plate_of_food,Europe,40,Europe,"{'match': 'ym', 'obj': ['af', 'eu', 'sea'], 'geo': ['af', 'eu', 'sea']}"
3439,Africa_Egypt_Egypt_dog_44809.jpg,dog,Africa,16,Africa,"{'match': 'ym', 'obj': ['af', 'eu', 'sea'], 'geo': ['af']}"
3440,Africa_Egypt_Egypt_dog_44809.jpg,dog,Africa,17,Europe,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
3441,Africa_Egypt_Egypt_dog_44809.jpg,dog,Africa,1,SouthEastAsia,"{'match': 'ym', 'obj': ['af', 'eu', 'sea'], 'geo': ['af', 'sea']}"
3442,SouthEastAsia_Thailand_Thailand_storefront_48280.jpg,storefront,SouthEastAsia,10,SouthEastAsia,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
3443,SouthEastAsia_Thailand_Thailand_storefront_48280.jpg,storefront,SouthEastAsia,40,Europe,"{'match': 'ym', 'obj': ['af', 'sea'], 'geo': ['sea', 'af']}"
3444,SouthEastAsia_Thailand_Thailand_storefront_48280.jpg,storefront,SouthEastAsia,24,Africa,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea', 'eu']}"
3445,Africa_Nigeria_Nigeria_cooking_pot_9749.jpg,cooking_pot,Africa,25,SouthEastAsia,"{'match': 'ym', 'obj': ['af'], 'geo': ['af']}"
3446,Africa_Nigeria_Nigeria_cooking_pot_9749.jpg,cooking_pot,Africa,16,Africa,"{'match': 'ym', 'obj': ['af'], 'geo': ['af']}"
3447,Europe_Spain_Spain_storefront_48301.jpg,storefront,Europe,10,SouthEastAsia,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
3448,Europe_Spain_Spain_storefront_48301.jpg,storefront,Europe,7,Europe,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
3449,Europe_Spain_Spain_storefront_48301.jpg,storefront,Europe,20,Africa,"{'match': 'ym', 'obj': ['sea', 'eu'], 'geo': ['sea']}"
3450,Africa_Egypt_Egypt_car_18624.jpg,car,Africa,14,Africa,"{'match': 'ym', 'obj': ['af'], 'geo': ['af']}"
3451,Africa_Egypt_Egypt_car_18624.jpg,car,Africa,3,Europe,"{'match': 'ym', 'obj': ['af', 'eu'], 'geo': ['af', 'eu', 'sea']}"
3452,Africa_Egypt_Egypt_car_18624.jpg,car,Africa,1,SouthEastAsia,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
3453,SouthEastAsia_Philippines_Philippines_dog_50696.jpg,dog,SouthEastAsia,0,Africa,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
3454,SouthEastAsia_Philippines_Philippines_dog_50696.jpg,dog,SouthEastAsia,9,Europe,"{'geo': ['eu', 'sea', 'af'], 'match': 'ym', 'obj': ['eu', 'sea', 'af']}"
3455,SouthEastAsia_Philippines_Philippines_dog_50696.jpg,dog,SouthEastAsia,1,SouthEastAsia,"{'match': 'ym', 'obj': ['eu', 'sea'], 'geo': ['eu', 'sea']}"
3456,Africa_Nigeria_Nigeria_plate_of_food_51821.jpg,plate_of_food,Africa,38,Africa,"{'match': 'ym', 'obj': ['af'], 'geo': ['af']}"
3457,Africa_Nigeria_Nigeria_plate_of_food_51821.jpg,plate_of_food,Africa,1,SouthEastAsia,"{'match': 'ym', 'obj': ['af', 'eu'], 'geo': ['af', 'eu']}"
3458,Africa_Nigeria_Nigeria_plate_of_food_51821.jpg,plate_of_food,Africa,40,Europe,"{'obj': ['af'], 'geo': ['af', 'sea'], 'match': 'ym'}"
3459,Europe_Romania_Romania_dog_54379.jpg,dog,Europe,20,Africa,"{'match': 'ym', 'obj': ['eu', 'af'], 'geo': ['af', 'eu']}"
3460,Europe_Romania_Romania_dog_54379.jpg,dog,Europe,33,Europe,"{'match': 'ym', 'obj': ['af', 'eu', 'sea'], 'geo': ['af', 'eu', 'sea', 'na']}"
3461,Europe_Romania_Romania_dog_54379.jpg,dog,Europe,6,SouthEastAsia,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
3462,Africa_South_Africa_South_Africa_plate_of_food_51476.jpg,plate_of_food,Africa,16,Africa,"{'match': 'ym', 'obj': ['af', 'eu', 'sea'], 'geo': ['na']}"
3463,Africa_South_Africa_South_Africa_plate_of_food_51476.jpg,plate_of_food,Africa,31,SouthEastAsia,"{'match': 'ym', 'obj': ['eu'], 'geo': ['sea', 'eu']}"
3464,Africa_South_Africa_South_Africa_plate_of_food_51476.jpg,plate_of_food,Africa,43,Europe,"{'match': 'ym', 'obj': ['af', 'eu', 'sea'], 'geo': ['eu', 'sea', 'af']}"
3465,Africa_Nigeria_Nigeria_cooking_pot_9673.jpg,cooking_pot,Africa,13,SouthEastAsia,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
3466,Africa_Nigeria_Nigeria_cooking_pot_9673.jpg,cooking_pot,Africa,16,Africa,"{'match': 'ym', 'obj': ['af'], 'geo': ['af']}"
3467,Africa_Nigeria_Nigeria_cooking_pot_9673.jpg,cooking_pot,Africa,40,Europe,"{'match': 'ym', 'obj': ['af', 'sea'], 'geo': ['af', 'sea']}"
3468,Europe_Italy_Italy_bag_814.jpg,bag,Europe,1,SouthEastAsia,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
3469,Europe_Italy_Italy_bag_814.jpg,bag,Europe,41,Europe,"{'match': 'nm', 'geo': ['na']}"
3470,Europe_Italy_Italy_bag_814.jpg,bag,Europe,35,Africa,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
3471,SouthEastAsia_Philippines_Philippines_dog_45237.jpg,dog,SouthEastAsia,20,Africa,"{'match': 'ym', 'obj': ['eu'], 'geo': ['na']}"
3472,SouthEastAsia_Philippines_Philippines_dog_45237.jpg,dog,SouthEastAsia,9,Europe,"{'match': 'ym', 'obj': ['af', 'eu', 'sea'], 'geo': ['af', 'eu', 'sea']}"
3473,SouthEastAsia_Philippines_Philippines_dog_45237.jpg,dog,SouthEastAsia,32,SouthEastAsia,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
3474,Europe_Spain_Spain_storefront_22310.jpg,storefront,Europe,10,SouthEastAsia,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
3475,Europe_Spain_Spain_storefront_22310.jpg,storefront,Europe,7,Europe,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
3476,Europe_Spain_Spain_storefront_22310.jpg,storefront,Europe,16,Africa,"{'match': 'ym', 'obj': ['af', 'eu'], 'geo': ['eu']}"
3477,Europe_Italy_Italy_dog_45096.jpg,dog,Europe,24,Africa,"{'match': 'ym', 'obj': ['eu', 'sea'], 'geo': ['sea', 'eu']}"
3478,Europe_Italy_Italy_dog_45096.jpg,dog,Europe,7,Europe,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
3479,Europe_Italy_Italy_dog_45096.jpg,dog,Europe,6,SouthEastAsia,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
3480,SouthEastAsia_Philippines_Philippines_dog_50701.jpg,dog,SouthEastAsia,14,Africa,"{'match': 'ym', 'obj': ['sea', 'eu', 'af'], 'geo': ['na']}"
3481,SouthEastAsia_Philippines_Philippines_dog_50701.jpg,dog,SouthEastAsia,26,Europe,"{'match': 'ym', 'obj': ['eu', 'sea'], 'geo': ['eu']}"
3482,SouthEastAsia_Philippines_Philippines_dog_50701.jpg,dog,SouthEastAsia,6,SouthEastAsia,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
3483,Europe_Romania_Romania_plate_of_food_32428.jpg,plate_of_food,Europe,0,Africa,"{'match': 'ym', 'obj': ['af'], 'geo': ['af']}"
3484,Europe_Romania_Romania_plate_of_food_32428.jpg,plate_of_food,Europe,1,SouthEastAsia,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
3485,Europe_Romania_Romania_plate_of_food_32428.jpg,plate_of_food,Europe,29,Europe,"{'match': 'ym', 'obj': ['eu', 'sea', 'af'], 'geo': ['af', 'eu', 'sea']}"
3486,Africa_Egypt_Egypt_plate_of_food_51283.jpg,plate_of_food,Africa,14,Africa,"{'match': 'ym', 'obj': ['af', 'eu', 'sea'], 'geo': ['na']}"
3487,Africa_Egypt_Egypt_plate_of_food_51283.jpg,plate_of_food,Africa,39,SouthEastAsia,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
3488,Africa_Egypt_Egypt_plate_of_food_51283.jpg,plate_of_food,Africa,40,Europe,"{'match': 'ym', 'obj': ['af', 'sea'], 'geo': ['af', 'sea']}"
3489,Europe_Italy_Italy_dog_20838.jpg,dog,Europe,14,Africa,"{'match': 'ym', 'obj': ['af', 'eu'], 'geo': ['eu', 'af']}"
3490,Europe_Italy_Italy_dog_20838.jpg,dog,Europe,33,Europe,"{'match': 'ym', 'obj': ['af', 'eu', 'sea'], 'geo': ['af', 'sea', 'eu']}"
3491,Europe_Italy_Italy_dog_20838.jpg,dog,Europe,1,SouthEastAsia,"{'match': 'ym', 'obj': ['eu', 'sea', 'af'], 'geo': ['af', 'sea']}"
3492,Africa_South_Africa_South_Africa_cooking_pot_9719.jpg,cooking_pot,Africa,28,SouthEastAsia,"{'match': 'ym', 'obj': ['na'], 'geo': ['na']}"
3493,Africa_South_Africa_South_Africa_cooking_pot_9719.jpg,cooking_pot,Africa,16,Africa,"{'match': 'ym', 'obj': ['af', 'eu'], 'geo': ['na']}"
3494,Africa_South_Africa_South_Africa_cooking_pot_9719.jpg,cooking_pot,Africa,43,Europe,"{'match': 'ym', 'obj': ['eu', 'sea'], 'geo': ['eu', 'sea']}"
3495,SouthEastAsia_Indonesia_Indonesia_storefront_48569.jpg,storefront,SouthEastAsia,31,SouthEastAsia,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
3496,SouthEastAsia_Indonesia_Indonesia_storefront_48569.jpg,storefront,SouthEastAsia,9,Europe,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
3497,SouthEastAsia_Indonesia_Indonesia_storefront_48569.jpg,storefront,SouthEastAsia,16,Africa,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
3498,SouthEastAsia_Thailand_Thailand_plate_of_food_32308.jpg,plate_of_food,SouthEastAsia,16,Africa,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
3499,SouthEastAsia_Thailand_Thailand_plate_of_food_32308.jpg,plate_of_food,SouthEastAsia,8,SouthEastAsia,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
3500,SouthEastAsia_Thailand_Thailand_plate_of_food_32308.jpg,plate_of_food,SouthEastAsia,9,Europe,"{'match': 'ym', 'obj': ['eu', 'sea'], 'geo': ['na']}"
3501,Europe_Italy_Italy_bag_035.jpg,bag,Europe,1,SouthEastAsia,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea', 'eu', 'af']}"
3502,Europe_Italy_Italy_bag_035.jpg,bag,Europe,41,Europe,"{'match': 'ym', 'obj': ['af', 'eu', 'sea'], 'geo': ['af', 'eu', 'sea']}"
3503,Europe_Italy_Italy_bag_035.jpg,bag,Europe,34,Africa,"{'match': 'ym', 'obj': ['na'], 'geo': ['af', 'eu']}"
3504,SouthEastAsia_Thailand_Thailand_plate_of_food_32346.jpg,plate_of_food,SouthEastAsia,23,Africa,"{'match': 'ym', 'obj': ['af', 'sea'], 'geo': ['af', 'eu', 'sea']}"
3505,SouthEastAsia_Thailand_Thailand_plate_of_food_32346.jpg,plate_of_food,SouthEastAsia,1,SouthEastAsia,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
3506,SouthEastAsia_Thailand_Thailand_plate_of_food_32346.jpg,plate_of_food,SouthEastAsia,43,Europe,"{'match': 'ym', 'obj': ['af', 'eu', 'sea'], 'geo': ['af', 'eu', 'sea']}"
3507,SouthEastAsia_Indonesia_Indonesia_dog_20697.jpg,dog,SouthEastAsia,20,Africa,"{'match': 'ym', 'obj': ['af'], 'geo': ['af']}"
3508,SouthEastAsia_Indonesia_Indonesia_dog_20697.jpg,dog,SouthEastAsia,2,Europe,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
3509,SouthEastAsia_Indonesia_Indonesia_dog_20697.jpg,dog,SouthEastAsia,44,SouthEastAsia,"{'match': 'ym', 'obj': ['sea'], 'geo': ['na']}"
3510,SouthEastAsia_Indonesia_Indonesia_cooking_pot_9837.jpg,cooking_pot,SouthEastAsia,1,SouthEastAsia,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
3511,SouthEastAsia_Indonesia_Indonesia_cooking_pot_9837.jpg,cooking_pot,SouthEastAsia,12,Africa,"{'match': 'ym', 'obj': ['af'], 'geo': ['af']}"
3512,SouthEastAsia_Indonesia_Indonesia_cooking_pot_9837.jpg,cooking_pot,SouthEastAsia,15,Europe,"{'match': 'ym', 'obj': ['eu', 'sea', 'af'], 'geo': ['na']}"
3513,SouthEastAsia_Indonesia_Indonesia_storefront_48245.jpg,storefront,SouthEastAsia,31,SouthEastAsia,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
3514,SouthEastAsia_Indonesia_Indonesia_storefront_48245.jpg,storefront,SouthEastAsia,27,Europe,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
3515,SouthEastAsia_Indonesia_Indonesia_storefront_48245.jpg,storefront,SouthEastAsia,16,Africa,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
3516,SouthEastAsia_Philippines_Philippines_car_43027.jpg,car,SouthEastAsia,14,Africa,"{'match': 'ym', 'obj': ['af', 'eu', 'sea'], 'geo': ['sea', 'eu']}"
3517,SouthEastAsia_Philippines_Philippines_car_43027.jpg,car,SouthEastAsia,22,Europe,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
3518,SouthEastAsia_Philippines_Philippines_car_43027.jpg,car,SouthEastAsia,13,SouthEastAsia,"{'match': 'ym', 'obj': ['af'], 'geo': ['af']}"
3519,Europe_Spain_Spain_cooking_pot_10073.jpg,cooking_pot,Europe,28,SouthEastAsia,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
3520,Europe_Spain_Spain_cooking_pot_10073.jpg,cooking_pot,Europe,24,Africa,"{'match': 'ym', 'obj': ['sea', 'eu'], 'geo': ['eu', 'sea']}"
3521,Europe_Spain_Spain_cooking_pot_10073.jpg,cooking_pot,Europe,33,Europe,"{'match': 'ym', 'obj': ['af', 'eu', 'sea'], 'geo': ['sea', 'eu', 'af']}"
3522,Africa_Egypt_Egypt_storefront_48354.jpg,storefront,Africa,31,SouthEastAsia,"{'match': 'ym', 'obj': ['af'], 'geo': ['af']}"
3523,Africa_Egypt_Egypt_storefront_48354.jpg,storefront,Africa,9,Europe,"{'match': 'ym', 'obj': ['af'], 'geo': ['na']}"
3524,Africa_Egypt_Egypt_storefront_48354.jpg,storefront,Africa,24,Africa,"{'match': 'ym', 'obj': ['af'], 'geo': ['af']}"
